student,balance,income,class
1,467.9127389,25424.41007,0
0,128.9911619,56946.4364,0
1,2.994461997,18710.2648,0
1,529.3431063,17245.80061,0
1,1050.151333,16963.81269,1
0,789.564771,39199.02953,0
0,871.9872122,45496.94816,0
0,35.32299975,53407.26963,0
0,1669.502687,30259.25637,1
0,454.7603707,45572.17248,0
1,1790.360537,14306.8236,1
0,587.2594598,33732.21623,0
1,1593.327492,11570.72862,1
0,492.3989268,36004.37877,0
0,1140.820152,36495.05539,1
1,344.1541116,20439.68811,0
1,1939.71236,13836.98607,1
0,748.4344222,43215.82973,0
1,1345.491624,12235.38767,0
0,462.6746283,50229.58589,0
0,544.1431456,33861.5539,0
0,432.0920648,56732.73728,0
1,883.9235437,14740.13868,0
0,1903.667219,41173.50399,1
0,196.1954156,26612.5603,0
1,1176.789402,17632.7121,1
0,995.3460999,46702.23907,1
0,1465.210164,58699.9832,1
0,771.1737061,45956.78731,0
0,537.140426,52513.66722,0
0,1149.689188,39974.56302,1
0,997.0278823,35591.38727,1
1,914.1064962,15546.78367,0
1,1148.965139,16578.19212,1
1,1402.205727,15964.20918,1
0,1072.822621,54527.97928,1
1,1106.453525,14840.93813,0
1,943.5017211,14123.70357,0
1,563.2901332,22323.83355,0
0,512.6564669,43846.97971,0
0,1278.4073,36675.60688,1
1,546.0286641,21615.26908,0
0,561.9897454,40446.00878,0
0,703.2268907,57679.27914,0
1,552.2040873,22554.57852,0
0,1747.258882,37819.28909,1
0,901.0757265,38613.42665,0
1,590.5662326,9143.396433,0
1,438.5747709,17439.11495,0
0,738.1441283,43693.06639,0
0,324.8515434,52838.84933,0
0,589.5420167,28237.82068,0
0,1047.718124,46416.97099,1
0,45.47628178,27599.07233,0
0,548.6453079,38094.42617,0
1,1478.618545,18026.4711,1
0,1130.512899,35071.67338,1
1,1532.116645,19462.15441,1
0,0,47256.06211,0
1,808.0147191,14485.46844,0
0,444.5863003,51386.2831,0
0,499.4578151,38899.16046,0
0,729.0474335,35042.133,0
0,491.5203106,37128.7743,0
0,885.0040673,48753.55996,0
1,1633.697803,15786.31732,1
1,1339.312769,21031.85983,1
0,1379.678044,31766.2936,1
0,373.1788864,30826.07502,0
0,934.9697035,42325.74999,1
1,1231.558825,15727.66963,0
1,1331.980568,20672.33954,1
1,1378.217339,20119.8292,1
1,1608.15256,22358.0467,1
0,246.393764,33647.99323,0
0,220.0285698,37880.02965,0
0,850.3855684,45530.37706,0
1,631.15977,23245.07076,0
0,220.7916993,26453.2893,0
0,212.4979287,53619.47571,0
0,760.7767006,44851.56026,0
0,162.2184867,41381.27071,0
0,1005.293851,34010.27821,1
1,1276.350839,27732.26882,1
1,776.606473,4755.25219,0
1,587.0449399,15939.81952,0
0,574.9553577,33517.21103,0
1,1627.774613,23516.63903,1
0,421.6981304,32290.32596,0
0,1350.116267,39555.96231,1
0,1285.991803,31068.12253,1
0,902.762305,52528.23748,0
0,29.17509908,38871.47869,0
0,1609.297031,52752.96843,1
0,664.6529879,56677.62141,0
0,365.2423298,27027.40806,0
0,905.6456347,35876.79569,0
0,899.0968928,39630.63879,0
1,1582.23461,20214.68954,1
1,748.7464309,17440.62655,0
1,437.0682956,21638.94784,0
1,774.738427,15193.73314,0
0,960.9126678,29304.45772,1
0,774.5380741,22691.88244,0
0,686.8929286,51120.82998,0
0,957.5839622,40315.77284,1
0,678.0711056,63791.8242,0
1,357.5956653,18141.00282,0
0,1486.201068,51021.61436,1
1,1033.056283,15453.0337,0
0,0,45334.83933,0
0,1244.465198,40036.00808,1
0,926.5478994,25363.01464,1
0,218.3797414,36044.81506,0
1,724.9047355,16643.12695,0
0,743.5650136,28893.87601,0
0,1047.25165,39222.05889,1
0,92.1021951,22726.41318,0
0,727.974547,20456.15639,0
0,86.91865797,34638.9039,0
1,873.9305469,29870.74737,0
0,171.996377,33505.49343,0
0,1379.430717,38881.96935,1
0,485.7928417,38281.31479,0
0,828.0049554,53806.31628,0
0,982.2264655,38152.69661,1
0,796.3908026,47600.49452,0
0,1768.139978,30762.10521,1
1,265.5039229,23775.43557,0
0,1004.641773,56533.31307,1
0,676.6846401,24989.83369,0
0,905.6415057,47271.34912,0
0,750.6989964,49150.34585,0
0,1039.207255,40028.9042,1
0,455.1907842,36488.15785,0
1,1110.681744,19327.57504,1
0,416.632532,53256.27963,0
0,717.341927,44266.37654,0
0,149.2232188,36550.33346,0
0,837.2091498,38032.9563,0
0,0,54609.72856,0
0,266.4604812,37622.05376,0
0,1025.038833,43510.04964,1
0,673.6980514,41891.42597,0
0,1377.462061,49406.0727,1
0,1216.202309,43656.12889,1
0,1082.119828,43256.40056,1
0,136.82832,13585.9975,0
0,698.90513,27001.5539,0
0,817.9277097,59431.83918,0
0,797.7340162,31616.80024,0
0,149.82255,33948.86629,0
0,1018.36679,47723.32678,1
1,220.6595334,20148.57976,0
0,1074.087653,35873.22864,1
0,249.5983832,20684.23741,0
1,675.0360244,21115.79312,0
0,291.0761413,23479.61343,0
0,2040.590171,50930.91079,1
0,826.9817504,35426.1808,0
1,1183.710641,12428.61451,0
0,881.6637997,43725.99753,0
0,0,29275.26829,0
0,1162.299227,47513.12477,1
1,1040.873311,12177.03896,0
0,990.5670262,41690.25262,1
0,1110.743705,43991.92013,1
0,1575.712705,45957.24472,1
0,443.4469923,29811.36345,0
0,941.7416323,34559.64654,1
0,244.5090864,33751.24507,0
0,643.6155094,44251.01588,0
0,483.5913011,36497.46846,0
1,1184.909432,13276.22112,0
0,62.11093385,51206.29252,0
0,1387.288646,29712.77243,1
0,664.8163017,32894.80407,0
0,775.6301687,27205.85739,0
0,78.78255363,37605.45251,0
0,613.1111421,38632.13064,0
0,1015.115425,42050.46652,1
1,565.8300588,21042.22772,0
0,717.9696372,43826.87888,0
1,375.9188495,20740.07619,0
1,522.3811806,23440.06422,0
0,0,36886.98626,0
0,10.90579922,48181.68915,0
0,1250.679653,37012.40758,1
0,948.705393,14095.80961,1
0,1396.037916,46378.73051,1
0,1056.61083,30546.60103,1
0,872.1518416,40524.33874,0
0,737.3487795,50264.76017,0
0,490.7984044,44686.10315,0
0,329.4656843,46028.01545,0
1,1060.26371,15661.409,0
1,436.0083144,17504.44777,0
0,481.3050408,35747.7451,0
0,838.9240601,47864.41892,0
0,789.5511785,30777.839,0
0,771.6829167,38854.24248,0
0,1486.05481,34705.36122,1
0,351.9591074,29281.03071,0
0,353.7390971,65526.80974,0
0,698.5673519,31754.52342,0
0,819.3263746,22406.05494,0
1,875.6700609,18687.04517,0
1,768.4472412,21497.52889,0
0,712.1312457,48835.99289,0
1,469.4564151,13944.8934,0
0,740.8693707,46541.21117,0
0,790.2389859,43646.14313,0
1,1263.880058,12418.80765,0
0,154.703584,33162.19321,0
0,476.5671956,46953.41828,0
0,709.7382874,46363.34367,0
1,1161.026177,13913.44196,1
0,883.907073,41668.1062,0
0,531.7442107,38122.1924,0
1,885.2098957,18693.72712,0
0,840.1051582,33976.70754,0
0,687.306397,24563.75768,0
0,1153.329251,17598.43403,1
1,889.0123127,10382.9368,0
0,562.7011169,39067.75151,0
0,1090.54797,20027.75639,1
1,1056.181067,16873.51176,1
0,1173.161493,36439.67873,1
1,1181.586009,22142.05215,1
0,761.0640983,61580.03413,0
0,1459.044966,49753.80492,1
1,485.4343175,21278.34081,0
0,107.9218494,33764.20207,0
0,1435.662933,31507.08928,1
0,1567.763856,39201.24186,1
1,764.5629974,5082.992631,0
0,1575.487818,35735.45501,1
0,638.4763864,53034.55233,0
0,0,44547.86555,0
1,1228.990373,17304.6435,1
0,1018.248906,52509.74244,1
0,0,45077.57458,0
0,1189.241184,29889.60228,1
0,1422.018488,38224.03152,1
0,1569.870324,55938.76622,1
0,18.78828058,24699.09684,0
0,0,34701.19596,0
0,982.4509449,42907.02619,1
0,1355.493231,18935.51151,1
1,256.3677844,18200.88045,0
0,813.876647,40737.45978,0
1,1001.348886,19314.92233,1
0,839.6035976,45994.64473,0
0,1478.621444,41986.04773,1
1,1323.395658,23072.54992,1
0,776.4548762,58481.54391,0
1,925.8969167,12384.20423,0
0,539.0777208,36275.45572,0
1,837.9723362,25773.18265,0
0,326.8736761,48756.02758,0
1,1559.45787,20707.31861,1
1,973.5147102,20770.48403,1
1,0,18251.72562,0
0,331.4070861,20588.17187,0
0,0,36484.59415,0
1,251.4681938,19373.88802,0
1,894.6573347,23656.84181,1
0,819.9169885,28960.11281,0
1,683.4413004,22595.45396,0
0,711.7376077,45419.88194,0
1,1534.394884,19592.10939,1
0,29.6164765,26710.00957,0
1,1595.9068,23308.13628,1
0,497.7257852,26591.11317,0
1,867.9046789,18949.02734,0
1,303.3458684,15220.59932,0
0,1219.63446,47936.30678,1
1,1152.124419,18644.40004,1
0,376.034544,50748.27174,0
1,1036.117398,15067.74824,0
0,1724.556817,46397.45231,1
1,583.5997492,15179.68613,0
0,547.1749749,36969.00323,0
0,808.4947937,56204.66301,0
0,993.302551,28501.85601,1
0,423.4304738,46000.79668,0
1,962.4665364,14606.09006,1
0,970.8164382,35835.35508,1
0,981.8397963,23636.97634,1
0,1201.348042,35858.40429,1
0,1244.392244,33880.29922,1
0,0,49956.58057,0
0,910.4827507,47298.72064,1
1,919.4754847,6100.733202,0
0,1036.053835,44869.46019,1
0,936.944765,40240.49711,1
0,942.2799083,24683.38081,1
0,511.4175111,25768.28549,0
0,439.0438931,40148.10805,0
0,1195.359822,42107.364,1
0,2054.452527,37366.76505,1
0,1374.474712,35805.70886,1
0,1078.457001,33001.12651,1
0,528.8502036,46222.28896,0
0,929.7554006,30908.8982,1
0,290.1459587,32862.55529,0
0,0,36338.8485,0
1,854.1493647,12843.43651,0
1,1538.973751,15757.93354,1
0,324.7379218,15411.51857,0
1,321.7950672,19229.22587,0
0,1527.359325,33923.52877,1
1,1103.913001,28552.53733,1
0,150.6636179,42800.69692,0
0,777.5308087,45673.67391,0
0,493.9141608,37409.18393,0
1,700.3311593,18702.956,0
1,1602.179886,17858.06791,1
0,176.5969458,48957.75638,0
0,1420.50748,37437.7379,1
0,652.3971344,46155.04387,0
0,1042.783073,45982.96632,1
0,572.1661387,43807.21905,0
0,1289.602237,35164.88976,1
1,744.7879024,22343.09739,0
1,1435.181264,11346.84187,0
0,1115.82063,27882.80926,1
1,895.8232449,19825.6299,0
0,0,10593.92125,0
0,230.9162266,36139.41058,0
0,0,38954.1075,0
0,282.3076802,38099.14331,0
0,977.8897501,45005.25642,1
0,445.8292876,42343.80068,0
0,880.0328325,60203.88156,0
1,878.5420645,17496.74148,0
0,136.5055213,45596.10783,0
1,729.8121989,9871.924219,0
0,753.9608286,21507.99492,0
0,452.8022289,48034.23771,0
0,1645.42318,36839.39621,1
0,586.4709775,52203.85893,0
0,782.4133944,34830.62629,0
0,786.98126,49432.95276,0
0,1175.125526,33284.20607,1
1,1360.865633,22310.92951,1
0,69.17702365,24556.02178,0
0,1257.055222,34045.00882,1
0,1678.118466,41813.89234,1
0,160.0124036,48121.18102,0
1,1330.485181,13765.44133,1
1,1078.662963,25945.17896,1
0,600.1827009,50578.05423,0
0,619.5592065,33476.66786,0
0,844.3125669,52237.72548,0
0,994.0118889,52188.77527,1
0,1199.980266,38251.18252,1
0,1057.275,42731.87641,1
0,0,46306.93629,0
0,528.8724969,45235.49719,0
1,846.1719595,19577.4272,0
0,690.1857313,32761.22721,0
0,375.7993192,21297.58462,0
0,0,44712.23168,0
0,1027.054579,44268.95873,1
0,318.9125682,49305.55317,0
0,143.7547093,48250.30757,0
0,621.9781679,43472.23346,0
0,0,45201.12871,0
0,298.2365837,27838.68412,0
1,1500.894533,15802.23288,1
1,1030.052112,9760.399561,1
1,1344.709359,17318.8399,1
0,722.1334868,22669.2398,0
0,0,37455.19888,0
1,1155.456548,22194.47788,1
0,435.5922002,38830.51802,0
1,1032.625789,21122.95701,1
0,671.784325,53374.954,0
0,795.5412235,51303.14014,0
1,1579.216996,15111.91448,1
0,1253.773412,28153.01406,1
0,160.5248787,29675.83549,0
0,819.018615,49111.39157,0
0,785.8664857,44778.01578,0
0,244.935779,27369.01052,0
0,0,39576.43465,0
0,679.2668048,36694.75026,0
0,1111.691517,43659.07059,1
0,934.4904926,31043.40833,1
1,1322.492812,22930.445,1
0,0,39164.02235,0
0,627.8761333,51770.45835,0
0,124.2272969,51265.5462,0
0,495.4211542,26740.76901,0
0,174.4836347,54992.9893,0
0,903.6157164,20444.42412,0
0,793.7617176,35157.73998,0
0,72.16974028,39560.63498,0
0,1065.82556,39718.94925,1
0,11.13807006,52195.92052,0
0,378.9704244,39492.01195,0
0,59.63300148,35709.73846,0
1,1893.942955,12399.12474,1
0,530.6035028,59740.20997,0
1,957.6848338,19676.34565,1
0,341.7692502,41662.74261,0
1,207.9259703,19078.8919,0
0,1489.415915,46732.76781,1
0,751.2972186,25013.61407,0
0,655.2677484,28642.58257,0
0,1709.344285,35290.52311,1
1,1167.110583,18676.56977,1
0,563.1212611,30226.48272,0
0,154.2124634,29153.45158,0
1,1464.39479,13968.50801,1
0,1563.993419,37119.60197,1
1,0,18495.77982,0
1,1165.840209,20495.1586,1
0,833.6899703,54558.14011,0
0,1008.550343,53801.61564,1
0,601.2632926,24400.09625,0
0,0,27167.26039,0
1,1042.972565,9595.587571,1
0,640.6627517,46464.56593,0
0,1074.514538,41545.68354,1
0,220.3689577,24019.31056,0
1,444.0253084,23691.98322,0
1,2052.133463,13130.6536,1
0,23.35710655,56686.91562,0
0,652.5533166,32438.0581,0
0,13.94447463,31071.63429,0
0,1100.972882,50237.25782,1
0,464.4043311,53215.93158,0
1,1881.049952,16580.45056,1
0,1531.716459,43930.4001,1
0,560.7702336,61472.85869,0
1,1602.849607,15906.4668,1
0,560.5146192,25254.04166,0
0,722.788039,53714.18607,0
0,130.3159693,44559.81729,0
1,1087.412755,17060.59429,1
1,1315.421445,21650.41516,1
1,732.4299418,26433.10544,0
0,748.2105894,46981.93176,0
0,1168.377486,42388.12102,1
0,813.1738871,49274.38284,0
0,1069.719857,34538.99742,1
0,887.594632,59416.15976,0
0,1046.562865,26555.48894,1
0,937.7383255,24932.72113,1
1,1021.56825,14500.62917,1
0,1335.230281,43660.39171,1
0,1139.012728,36958.57801,1
0,270.0725934,36833.64514,0
0,977.5153311,33690.64931,1
0,1058.025969,43327.02611,1
0,110.5729098,47339.10875,0
0,222.1054562,41217.34936,0
0,1210.014631,45066.13324,1
1,1468.79522,25038.8165,1
0,0,32611.37307,0
1,791.5303591,18342.73735,0
1,1306.416879,18996.35032,1
0,273.639788,21911.63387,0
0,748.2866448,45626.99455,0
0,0,26598.64322,0
0,1666.415624,18916.37486,1
1,531.4786999,21726.55897,0
0,805.3051169,57386.1288,0
0,226.4176965,32018.71363,0
0,1162.567975,21753.52835,1
1,583.295482,23694.36737,0
0,279.1168757,30144.4325,0
0,0,33313.31107,0
0,1014.725193,40223.99273,1
1,0,16451.94239,0
1,1936.061862,13377.82884,1
1,1289.315963,7677.896398,0
0,964.7660193,49646.80657,1
1,1302.340309,16292.26714,1
0,1082.074394,30627.46169,1
0,900.0853326,41276.56319,0
0,468.412124,22943.12569,0
0,224.2091091,51199.64167,0
0,932.0569663,45505.30722,1
0,1167.231679,30648.4288,1
0,0,48365.57759,0
0,1221.385959,36961.31512,1
0,151.2607703,57657.28222,0
0,962.9486146,28660.93057,1
0,1186.098705,50353.92543,1
1,864.3571268,10484.7705,0
0,398.7757053,40223.90981,0
0,869.3081193,32571.16926,0
0,664.7189435,36998.56601,0
0,1902.612991,53394.07623,1
0,328.7781476,48626.35674,0
1,445.9290605,10629.61835,0
0,789.6399004,44073.24669,0
1,1308.024588,17353.86042,1
0,656.4349437,26551.6009,0
0,619.6155048,45463.3009,0
1,1241.061898,4664.565047,0
0,312.6147065,34918.61291,0
1,1133.822004,16602.02802,1
0,72.9283697,13300.76955,0
0,775.0229447,39137.07673,0
1,738.2686012,14063.07546,0
0,1750.25315,51578.94016,1
0,742.6276208,37864.82394,0
1,1156.6202,11102.56815,0
0,1569.728273,30604.28645,1
1,678.2050836,12787.09057,0
0,312.4154887,47118.99943,0
0,1112.968401,23810.17405,1
1,1299.187324,19878.74735,1
0,500.6492512,31353.75002,0
0,141.1284837,41300.72207,0
0,612.960653,43392.88709,0
1,1277.8949,20649.92999,1
0,382.0942862,38348.28619,0
0,496.3754784,33782.5372,0
1,1024.024885,18545.89964,1
0,507.2462937,46106.23331,0
0,964.8630373,43744.98335,1
1,1417.268258,20464.02574,1
0,1493.287852,56364.25489,1
1,647.3673882,16897.78966,0
0,0,35282.56729,0
0,429.074698,48109.80825,0
0,709.2575197,23249.93691,0
1,1637.235201,16751.16975,1
1,1500.283089,16943.02902,1
1,655.7009447,19915.23285,0
0,751.8438613,52663.29299,0
0,866.310977,59647.44029,0
0,667.2030608,44682.83156,0
1,1018.099338,18239.2817,1
0,1243.92806,38075.4383,1
0,102.7214411,13719.35687,0
0,163.2610271,40600.41547,0
0,208.0504439,46840.51927,0
0,743.181827,50250.91901,0
1,975.642874,25920.32191,1
1,928.2334115,20932.69206,1
0,1026.955197,40307.01102,1
1,723.9319853,12213.03714,0
0,1228.788529,59100.85115,1
1,532.3821353,17704.81438,0
0,1135.187984,47075.0323,1
0,915.9135902,34934.48239,1
0,122.0943088,46609.39748,0
0,1516.326025,46393.26454,1
0,2008.458596,35145.04762,0
0,959.0214602,46133.13427,1
0,1970.859761,37905.25263,1
0,1084.387499,34558.61578,1
1,969.8986849,17940.11913,1
1,830.8605751,18259.66422,0
0,1561.933701,56614.52158,1
0,957.2389599,57698.40822,1
0,2062.870628,30839.18067,1
0,897.2856085,66547.91535,0
0,606.5810048,32497.44886,0
0,1060.728841,49396.77194,1
0,810.4120752,28056.78391,0
0,986.2647529,38664.78982,1
0,926.694301,44233.64617,1
0,770.9545178,42673.99315,0
1,1106.946277,19233.77389,1
0,401.8290422,47175.61452,0
0,391.9899522,35012.86961,0
0,1277.795913,56605.59886,1
0,231.9683403,42465.96082,0
1,1090.891882,20421.95772,1
0,51.88848659,41839.17339,0
1,0,11537.89323,0
0,675.8425047,38173.92575,0
0,1470.572491,44490.32107,1
0,116.3537354,30765.3518,0
0,1124.49596,31739.56375,1
0,1637.347759,37676.66312,1
0,1177.249598,35419.61031,1
0,563.2864112,51720.91153,0
1,685.5225351,12361.8634,0
0,1292.430211,50990.57717,1
0,1037.274163,28437.77245,1
0,521.6873539,48700.15308,0
0,1456.411254,30332.98599,1
0,1256.18673,31706.17856,1
0,808.5075036,34543.0188,0
1,280.2481537,25307.37708,0
0,1252.621497,27295.51793,1
1,894.1258092,24670.1189,1
0,1569.009053,36669.11236,1
0,1373.533033,56878.33506,1
1,1455.504623,13555.33569,1
0,725.7832919,35503.64421,0
0,554.1078115,30357.02598,0
0,636.309344,50040.41979,0
0,216.8465333,37160.9411,0
0,991.0609685,37597.32306,1
1,1146.834987,14336.42855,1
1,1009.993872,19870.53658,1
0,1511.879387,36381.23765,1
0,157.7630016,36206.28569,0
0,267.5139688,27364.86548,0
1,944.8328467,23323.82273,1
1,688.1812417,18755.95323,0
0,1477.528611,36709.66844,1
1,1766.649774,15423.43728,1
0,1032.940825,31152.14069,1
0,31.70412287,42191.65919,0
0,786.2642192,45304.79336,0
1,853.5943254,25373.46219,0
1,1558.217831,7364.830078,1
0,939.6693901,47112.7653,1
1,1559.627869,22047.78161,1
0,205.1731978,47284.25351,0
0,620.6815968,34549.08647,0
1,943.8430643,16701.78309,1
0,773.6729475,40427.74193,0
1,698.9785363,25103.00945,0
1,495.1139113,14881.84062,0
1,1448.060458,21028.28675,1
0,597.0416087,31713.09769,0
1,638.0655848,17922.40349,0
0,628.7576984,43205.1753,0
0,905.5657259,52997.73104,0
0,748.4875955,36453.64512,0
0,1387.704469,26863.17233,1
0,1018.382871,30846.82094,1
1,382.0032763,19951.72172,0
0,1046.631553,45717.62805,1
0,820.0171126,51584.65732,0
0,1282.567571,36558.83792,1
0,633.7831603,37672.1581,0
0,1038.322871,45057.64205,1
0,753.8322965,46957.28188,0
1,1924.559775,8097.917975,0
0,587.7538164,38885.65921,0
0,761.9884906,39172.94524,0
1,1966.062966,17735.7788,1
0,1242.110378,37980.75837,1
0,966.280288,33440.9793,1
0,1046.918121,42376.50217,1
0,1021.2796,44718.40772,1
1,467.8946604,16371.69775,0
0,30.8244501,35960.60602,0
1,596.539256,9518.832332,0
0,874.174255,33821.90601,0
0,1940.37162,41162.93366,1
0,371.9217847,41099.77244,0
0,525.4851998,43737.90426,0
0,944.3217169,34546.11681,1
1,608.8406483,24523.8541,0
1,1026.104495,20991.39643,1
0,658.0236327,30391.63176,0
1,1276.667762,19073.10852,1
0,712.8636656,47454.74443,0
0,0,31314.69509,0
1,1935.50422,9431.293871,1
1,1848.826618,18128.56959,0
0,1235.777517,35140.4588,1
0,1084.925654,36908.68843,1
0,913.4535992,52793.18025,1
0,435.0041342,30828.86039,0
1,816.965766,13932.20994,0
0,337.756754,33655.57243,0
0,1102.924309,57828.17878,1
0,891.3948219,43535.93994,0
0,1721.64778,48236.12633,1
1,1060.060072,18617.21814,1
0,751.1222244,37304.19899,0
0,561.6230018,36266.80588,0
0,353.778226,58514.31808,0
1,279.3155744,19742.03706,0
0,1207.040625,42171.98897,1
0,1331.895676,38903.19798,1
0,1026.50671,42042.16794,1
0,1310.952365,28978.46412,1
1,1178.211737,12077.01326,0
0,517.4991855,60790.90832,0
0,773.1724915,50069.20882,0
0,1006.719786,47784.31847,1
0,1015.725881,31820.94127,1
1,843.6424315,17992.31717,0
0,1108.680514,60725.52684,1
0,946.8100507,41237.76925,1
0,516.2165693,42446.04118,0
0,311.8892887,46116.13153,0
0,838.017911,42232.94151,0
1,1433.167635,18087.68637,1
0,796.1739999,27278.39687,0
1,1134.166278,12453.36359,0
0,682.9880122,41679.75979,0
0,399.597296,42578.04594,0
0,666.6088814,30438.46883,0
0,228.9525496,50500.1822,0
1,1351.849722,25890.50399,1
1,624.5431657,14820.46719,0
0,1285.517976,37442.64259,1
0,405.3880438,28493.35072,0
0,556.4448383,39707.10879,0
0,0,47393.32869,0
1,503.1563883,18728.29694,0
0,805.5206283,43383.70654,0
0,0,54245.1198,0
1,574.6731443,22814.34644,0
0,1747.983669,18966.10957,1
1,799.5164509,23024.85275,0
0,390.5302949,57525.26648,0
0,1267.55074,10233.87975,0
0,827.6347367,36439.66094,0
1,58.06606208,23639.23362,0
1,1321.329159,20302.21947,1
0,890.2666463,38376.09065,0
0,327.0385825,51348.93727,0
0,673.0924399,27894.09399,0
1,1839.143682,13625.39793,1
0,184.8872983,49716.02041,0
0,710.3946335,31483.3472,0
1,480.4697653,14866.61225,0
0,506.2673922,48843.00181,0
0,108.0567758,41840.32581,0
0,1233.502222,23031.60089,1
0,1027.825307,33089.46729,1
0,863.138441,58119.7166,0
1,948.1513026,18107.35715,1
0,82.42756982,29761.54453,0
0,1647.426764,49156.15931,1
1,1436.32082,27658.38667,1
0,1079.823299,44390.71605,1
1,550.3810558,20322.76863,0
0,0,49010.27332,0
0,774.0731766,46082.04322,0
0,858.5426304,19071.84843,0
0,593.1436251,37670.93502,0
0,1203.828964,41484.93943,1
0,243.8413283,47193.88813,0
0,919.6724049,40573.17945,1
0,457.8690747,43134.54801,0
1,1660.861064,13694.85645,1
0,593.0602869,47787.59592,0
0,637.902181,48425.72265,0
1,1273.186248,20429.62137,1
0,1281.520648,37665.29394,1
1,638.6919826,18148.30171,0
1,1534.9684,17084.58112,1
0,2095.114817,44647.58648,1
0,1649.211607,42148.74388,1
0,596.9641192,58088.36045,0
0,1714.18603,52779.08882,1
0,700.6223878,42023.88878,0
1,1669.278106,13771.3934,1
0,1086.193489,52761.41304,1
1,668.9911556,26342.04846,0
1,819.834292,16412.99702,0
0,1112.468524,43201.52049,1
0,576.7961199,39209.83287,0
1,1491.166105,18171.62223,1
0,132.7309018,33370.83434,0
1,1035.916689,10607.90614,0
1,833.6144952,11078.39028,0
0,149.0244884,33398.46237,0
0,102.1225226,33300.18752,0
1,1722.355846,19311.42294,1
1,1035.720966,20393.27002,1
1,1055.017327,24188.04975,1
0,1134.344472,41748.18345,1
0,563.9920899,60222.36765,0
1,0,19095.83037,0
0,1630.48301,54323.42289,1
0,188.544102,49697.23179,0
0,1066.884084,44918.41232,1
0,0,51054.56902,0
0,696.0127587,35920.66202,0
0,1911.668517,52802.08882,1
1,380.9051066,22042.57001,0
1,1203.946904,20904.83818,1
0,974.5977187,25316.85875,1
1,1504.290178,13965.18604,1
0,855.2925657,35749.03279,0
0,390.5558431,45338.35721,0
0,0,53432.61549,0
1,305.7879569,16594.52784,0
0,675.2253871,33700.21261,0
0,596.0091827,32983.5435,0
0,793.6122324,24973.20848,0
1,969.9094653,13962.33243,1
0,131.6339983,42028.0086,0
1,1101.444967,20936.92692,1
0,1235.076654,48687.55716,1
0,526.7984896,28491.4805,0
1,886.0593168,10378.64229,0
0,649.2697755,31039.002,0
0,857.329142,25742.17377,0
1,523.8314927,12062.39436,0
1,306.4338126,13934.51832,0
1,251.9717446,11757.96327,0
0,1087.193767,54961.28848,1
0,1204.459183,39418.70709,1
0,1029.786861,69547.43695,1
0,1131.602054,19893.77231,1
0,408.236017,51131.51326,0
0,246.7564139,37138.3863,0
1,910.3836047,19163.80699,1
0,943.4672893,26388.61716,1
0,440.4870289,39395.96014,0
1,989.8845974,23416.50047,1
0,1334.950731,51086.44465,1
0,463.0454558,35621.08035,0
0,1259.450524,28881.72525,1
0,1144.122747,33624.94143,1
0,1722.12592,21623.03645,1
0,795.9586091,22570.4834,0
1,831.3044957,17572.31793,0
0,380.3174501,38864.58415,0
0,835.2734997,51471.14295,0
0,326.6289568,52696.72518,0
0,557.3749689,35067.26624,0
0,1455.505837,33455.04969,1
1,544.1397693,20056.82854,0
0,778.7519229,58860.38076,0
0,1567.165357,38255.05057,1
0,377.7139958,46729.33299,0
0,1731.604528,58075.94369,1
0,733.1999149,34524.91886,0
0,843.497244,41917.31977,0
1,947.5251546,24073.09095,1
0,550.5327125,27223.85787,0
0,1130.893933,35235.36568,1
0,302.1642898,28805.06267,0
0,1001.853011,32748.63094,1
0,468.8699085,44285.32011,0
0,1186.777951,38581.92786,1
1,1200.376613,10817.56196,0
0,1650.032103,49481.71303,1
0,565.5053845,39109.30967,0
1,1049.603574,11137.86104,0
0,1603.333397,43474.6376,1
0,1348.303554,39165.65917,1
0,574.6382233,41914.46952,0
0,1446.101012,22996.4323,1
0,123.2860681,47467.95895,0
1,908.8486338,20332.39106,0
1,552.3342396,21262.56636,0
0,625.8701778,53756.04406,0
1,839.3908902,21383.23117,0
1,630.704463,16501.809,0
0,962.1443608,60455.46313,1
0,1658.967689,38204.12262,1
0,90.56141029,50939.52115,0
1,1328.953669,20666.70281,1
1,1055.861054,9045.241626,1
1,377.7676037,14021.5889,0
0,1377.978816,34683.61245,1
0,1265.535986,35133.21729,1
0,1386.176753,42875.00602,1
1,1427.337578,22909.43047,1
0,63.09747039,38493.08725,0
0,1114.536871,35044.72982,1
0,450.3274856,52446.41,0
0,492.0797678,33379.0946,0
0,811.7699461,46076.30224,0
0,950.4713695,38990.17386,1
1,1393.916368,16658.48308,1
0,1231.506211,35068.79074,1
0,181.7244389,36858.05867,0
1,1323.289063,21149.31369,1
1,821.2572882,17347.43946,0
0,1312.847706,64402.60891,1
0,1388.81659,35460.80124,1
0,555.6234367,40837.73164,0
0,1172.415172,58067.12982,1
0,909.48422,48358.44097,1
0,715.4968296,47482.56538,0
0,1185.661115,56483.5372,1
0,1464.028962,43700.14263,1
0,943.9512443,28353.63001,1
0,650.4183411,47122.07247,0
0,155.9899169,50135.85017,0
0,764.5347169,40593.28542,0
0,140.8530225,48183.27674,0
0,1337.390877,51507.50092,1
0,618.1253382,27868.79389,0
